0	2454956.011	1.000025
0	2454956.031	1.000045
0	2454956.052	0.999878
0	2454956.072	1.000055
0	2454956.093	0.999951
0	2454956.113	0.999857
0	2454956.134	1.000034
0	2454956.154	1.000015
0	2454956.174	0.999883
0	2454956.195	0.999933
0	2454956.215	0.999866
0	2454956.236	0.99995
0	2454956.256	1.000094
0	2454956.277	1.000136
0	2454956.297	1.00006
0	2454956.317	0.999991
0	2454956.338	1.000178
0	2454956.358	0.999895
0	2454956.379	0.999919
0	2454956.399	0.999948
0	2454956.42	1.000062
0	2454956.44	0.999874
0	2454956.46	0.999996
0	2454956.481	1.000049
0	2454956.501	1.000057
0	2454956.522	1.000109
0	2454956.542	0.999956
0	2454956.563	1.000018
0	2454956.583	0.999962
0	2454956.604	0.99996
0	2454956.624	0.999937
0	2454956.644	0.999758
0	2454956.665	1.000032
0	2454956.685	1.000089
0	2454956.706	0.99991
0	2454956.726	1.000017
0	2454956.747	0.999927
0	2454956.767	1.000057
0	2454956.787	1.000088
0	2454956.808	0.999836
0	2454956.828	0.999994
0	2454956.849	1.000013
0	2454956.869	0.999936
0	2454956.89	1.000034
0	2454956.91	0.999821
0	2454956.93	1.000083
0	2454956.951	0.999715
0	2454956.971	0.999738
0	2454956.992	0.999957
0	2454957.012	1.000019
0	2454957.033	0.999913
0	2454957.053	0.999992
0	2454957.074	0.99977
0	2454957.094	0.999929
0	2454957.114	0.999862
0	2454957.135	0.999982
0	2454957.155	0.999684
0	2454957.176	1.000013
0	2454957.196	0.999898
0	2454957.217	0.999947
0	2454957.237	1.000052
0	2454957.257	1.000069
0	2454957.278	1.000058
0	2454957.298	0.999997
0	2454957.319	0.999954
0	2454957.339	0.999978
0	2454957.36	0.999997
0	2454957.38	0.999988
0	2454957.4	0.999051
0	2454957.421	0.994619
0	2454957.441	0.993342
0	2454957.462	0.993016
0	2454957.482	0.992623
0	2454957.503	0.992553
0	2454957.523	0.99243
0	2454957.544	0.992831
0	2454957.564	0.993359
0	2454957.584	0.994154
0	2454957.605	0.998072
0	2454957.625	0.999949
0	2454957.646	0.999916
0	2454957.666	0.999845
0	2454957.687	0.999926
0	2454957.707	0.999912
0	2454957.727	1.000122
0	2454957.748	1.00002
0	2454957.768	0.999778
0	2454957.789	1.000033
0	2454957.809	0.999973
0	2454957.83	1.000003
0	2454957.85	0.999977
0	2454957.87	1.000023
0	2454957.891	0.999961
0	2454957.911	1.000041
0	2454957.932	1.000048
0	2454957.952	1.000131
0	2454957.973	1.000057
0	2454957.993	0.999954
0	2454958.014	0.999994
0	2454958.034	0.999882
0	2454958.054	0.999865
0	2454958.075	0.999981
0	2454958.095	1.000042
0	2454958.116	1.000146
0	2454958.136	0.999895
0	2454958.157	0.999974
0	2454958.177	1.000022
0	2454958.197	1.000069
0	2454958.218	0.999956
0	2454958.238	0.999892
0	2454958.259	1.000054
0	2454958.279	0.99996
0	2454958.3	0.999984
0	2454958.32	1.000058
0	2454958.34	1.000104
0	2454958.361	1.00002
0	2454958.381	1.000114
0	2454958.402	1.000007
0	2454958.422	1.000027
0	2454958.443	0.999978
0	2454958.463	0.999849
0	2454958.484	0.999991
0	2454958.504	1.000026
0	2454958.524	1.000053
0	2454958.545	0.999916
0	2454958.565	0.999766
0	2454958.586	0.999915
0	2454958.606	0.999872
0	2454958.627	1.000009
0	2454958.647	0.999849
0	2454958.667	0.999894
0	2454958.688	0.999881
0	2454958.708	0.99999
0	2454958.729	0.999894
0	2454958.749	0.999927
0	2454958.77	1.000007
0	2454958.79	1.000063
0	2454958.81	0.99992
0	2454958.831	1.000061
0	2454958.851	1.000044
0	2454958.872	0.999991
0	2454958.892	0.999948
0	2454958.913	0.999954
0	2454958.933	0.99995
0	2454958.953	1.000011
0	2454958.974	0.999994
0	2454958.994	0.999875
0	2454959.015	0.999924
0	2454959.035	1.000157
0	2454959.056	1.000134
0	2454959.076	0.999925
0	2454959.097	0.999995
0	2454959.117	0.999996
0	2454959.137	1.000094
0	2454959.158	0.99984
0	2454959.178	0.999934
0	2454959.199	0.99978
0	2454959.219	1.000103
0	2454959.24	1.000004
0	2454959.26	0.99995
0	2454959.28	0.999897
0	2454959.301	0.999938
0	2454959.321	0.999955
0	2454959.342	1.000084
0	2454959.362	1.000031
0	2454959.383	1.000087
0	2454959.403	1.000077
0	2454959.423	1.000087
0	2454959.444	0.999989
0	2454959.464	0.999896
0	2454959.485	0.999927
0	2454959.505	0.999948
0	2454959.526	0.999864
0	2454959.546	0.999988
0	2454959.567	0.999864
0	2454959.587	0.999927
0	2454959.607	1.000032
0	2454959.628	0.999923
0	2454959.648	0.999942
0	2454959.669	0.999952
0	2454959.689	1.000059
0	2454959.71	0.999883
0	2454959.73	1.000013
0	2454959.75	1.000012
0	2454959.771	0.999997
0	2454959.791	1.000055
0	2454959.812	1.00013
0	2454959.832	0.999892
0	2454959.853	1
0	2454959.873	0.999999
0	2454959.893	1.000004
0	2454959.914	0.999918
0	2454959.934	0.999975
0	2454959.955	1.000011
0	2454959.975	1.000027
0	2454959.996	1.0001
0	2454960.016	1.000075
0	2454960.037	0.999833
0	2454960.057	1.000062
0	2454960.077	0.999974
0	2454960.098	1.000165
0	2454960.118	1.000039
0	2454960.139	1.000004
0	2454960.159	1.000192
0	2454960.18	1.000148
0	2454960.2	0.999916
0	2454960.22	1.00013
0	2454960.241	1.00002
0	2454960.261	1.000236
0	2454960.282	1.000048
0	2454960.302	0.99992
0	2454960.323	0.999922
0	2454960.343	1.000085
0	2454960.363	0.999935
0	2454960.384	0.999811
0	2454960.404	0.999928
0	2454960.425	0.99988
0	2454960.445	0.999903
0	2454960.466	1.000037
0	2454960.486	0.999989
0	2454960.507	0.999887
0	2454960.527	1.00002
0	2454960.547	1.000117
0	2454960.568	0.999916
0	2454960.588	0.999945
0	2454960.629	1.000028
0	2454960.65	0.999942
0	2454960.67	1.000022
0	2454960.69	1.000054
0	2454960.711	0.999843
0	2454960.731	0.999895
0	2454960.752	0.999809
0	2454960.772	0.999868
0	2454960.793	1.000188
0	2454960.813	0.999988
0	2454960.833	0.999971
0	2454960.854	1.00004
0	2454960.874	0.99986
0	2454960.895	1.000135
0	2454960.915	0.999905
0	2454960.936	1.000008
0	2454960.956	0.99993
0	2454960.977	0.999868
0	2454960.997	0.999965
0	2454961.017	1.000007
0	2454961.038	0.99982
0	2454961.058	0.999891
0	2454961.079	1.000018
0	2454961.099	0.999904
0	2454961.12	1.000048
0	2454961.14	0.999883
0	2454961.16	1.000036
0	2454961.181	0.999988
0	2454961.201	0.999932
0	2454961.222	1
0	2454961.242	1.000097
0	2454961.263	0.999967
0	2454961.283	1.000131
0	2454961.303	0.999782
0	2454961.324	0.999866
0	2454961.344	0.999938
0	2454961.365	1.000012
0	2454961.385	0.999971
0	2454961.406	1.000065
0	2454961.426	0.999947
0	2454961.446	1.000022
0	2454961.467	0.999907
0	2454961.487	0.999897
0	2454961.508	0.999991
0	2454961.528	0.999914
0	2454961.549	0.99982
0	2454961.569	1.000122
0	2454961.59	0.999918
0	2454961.61	0.999811
0	2454961.63	1.000007
0	2454961.651	0.999931
0	2454961.671	0.999811
0	2454961.692	1.00008
0	2454961.712	0.999922
0	2454961.733	1.000026
0	2454961.753	1.00008
0	2454961.814	0.999948
0	2454961.835	1.000008
0	2454961.855	0.999958
0	2454961.876	1.000052
0	2454961.896	1.000023
0	2454961.916	0.999963
0	2454961.937	0.99997
0	2454961.957	0.999897
0	2454961.978	0.999829
0	2454961.998	1.000236
0	2454962.019	0.999938
0	2454962.039	1.000088
0	2454962.06	0.999987
0	2454962.08	0.999985
0	2454962.1	1.000248
0	2454962.121	1.000046
0	2454962.141	0.999977
0	2454962.162	0.999863
0	2454962.182	0.999881
0	2454962.203	1.000047
0	2454962.223	0.99993
0	2454962.243	0.999962
0	2454962.264	0.999912
0	2454962.284	0.999183
0	2454962.305	0.994784
0	2454962.325	0.993298
0	2454962.346	0.992908
0	2454962.366	0.992452
0	2454962.386	0.992506
0	2454962.407	0.99261
0	2454962.427	0.992744
0	2454962.448	0.993249
0	2454962.468	0.993927
0	2454962.489	0.99782
0	2454962.509	0.999852
0	2454962.53	0.999901
0	2454962.55	1.000128
0	2454962.57	1.000051
0	2454962.591	1.000045
0	2454962.611	1.000044
0	2454962.632	0.999857
0	2454962.652	0.999948
0	2454962.673	1.000013
0	2454962.693	1.000003
0	2454962.713	1.000029
0	2454962.734	1.000184
0	2454962.754	0.999677
0	2454962.775	1.000096
0	2454962.795	1.000022
0	2454962.816	0.999944
0	2454962.836	0.999806
0	2454962.856	0.999923
0	2454962.877	0.999944
0	2454962.897	1.000005
0	2454962.918	1.000015
0	2454962.938	0.999956
0	2454962.959	0.999898
0	2454962.979	1.000102
0	2454963	0.99987
0	2454963.02	0.99986
0	2454963.04	0.99972
0	2454963.061	0.999789
0	2454963.081	0.999974
0	2454963.102	0.999888
0	2454963.122	1.000004
0	2454963.143	0.99991
0	2454963.163	1.000026
0	2454963.183	0.999926
0	2454963.204	0.999952
0	2454963.224	1.000088
0	2454963.245	1.00009
0	2454964.512	0.999922
0	2454964.532	1.000079
0	2454964.553	1.000001
0	2454964.573	0.999915
0	2454964.593	0.999861
0	2454964.614	0.999878
0	2454964.634	0.99982
0	2454964.655	0.999939
0	2454964.675	0.99997
0	2454964.696	1.000034
0	2454964.716	1.000069
0	2454964.736	1.000046
0	2454964.757	1.000011
0	2454964.777	0.999855
0	2454964.798	0.99992
0	2454964.818	0.999961
0	2454964.839	0.999929
0	2454964.859	0.999868
0	2454964.879	1.000049
0	2454964.9	0.999997
0	2454964.92	0.999878
0	2454964.941	0.999992
0	2454964.961	0.999931
0	2454964.982	1.000139
0	2454965.002	1.000066
0	2454965.023	1.00002
0	2454965.043	1.000144
0	2454965.063	1.000128
0	2454965.084	0.99997
0	2454965.104	0.999958
0	2454965.125	0.999904
0	2454965.145	1.000048
0	2454965.166	0.999926
0	2454965.186	0.999824
0	2454965.206	0.999987
0	2454965.227	0.999955
0	2454965.247	0.999974
0	2454965.268	0.999995
0	2454965.288	0.999904
0	2454965.309	1.000056
0	2454965.329	0.999988
0	2454965.349	0.999967
0	2454965.37	0.999982
0	2454965.39	1.000002
0	2454965.411	0.999912
0	2454965.431	1.000038
0	2454965.452	0.999896
0	2454965.472	1.000053
0	2454965.493	0.999697
0	2454965.513	0.99983
0	2454965.533	0.999951
0	2454965.554	0.999927
0	2454965.574	1.000016
0	2454965.595	1.000043
0	2454965.615	1.000025
0	2454965.636	1.000029
0	2454965.656	0.999925
0	2454965.676	0.999992
0	2454965.697	0.999942
0	2454965.717	0.999855
0	2454965.738	0.99998
0	2454965.758	0.999885
0	2454965.779	0.999905
0	2454965.799	0.999939
0	2454965.819	1.000026
0	2454965.84	0.999887
0	2454965.86	1.000056
0	2454965.881	0.999987
0	2454965.901	0.99993
0	2454965.922	0.99992
0	2454965.942	0.999998
0	2454965.963	1.000076
0	2454965.983	0.99985
0	2454966.003	1.000006
0	2454966.024	1.000134
0	2454966.044	0.999891
0	2454966.065	0.999989
0	2454966.085	1.000015
0	2454966.106	1.000015
0	2454966.126	0.99996
0	2454966.146	1.000023
0	2454966.167	0.999935
0	2454966.187	0.999896
0	2454966.208	1.000014
0	2454966.228	1.000139
0	2454966.249	1.000041
0	2454966.269	0.999808
0	2454966.289	0.999976
0	2454966.31	1.000061
0	2454966.33	0.999976
0	2454966.351	1.000054
0	2454966.371	0.999963
0	2454966.392	0.999969
0	2454966.412	0.999957
0	2454966.433	0.999988
0	2454966.453	0.999957
0	2454966.473	0.99993
0	2454966.494	1.000007
0	2454966.514	1.00004
0	2454966.535	1.000004
0	2454966.555	0.9999
0	2454966.576	1.000104
0	2454966.596	0.999904
0	2454966.616	1.000123
0	2454966.637	0.99993
0	2454966.657	0.999868
0	2454966.678	1.000042
0	2454966.698	0.999813
0	2454966.719	0.999831
0	2454966.739	0.999867
0	2454966.759	0.999916
0	2454966.78	1.000101
0	2454966.8	0.999985
0	2454966.821	0.99997
0	2454966.841	0.999902
0	2454966.862	0.999983
0	2454966.882	1.000118
0	2454966.902	1.000092
0	2454966.923	0.999905
0	2454966.943	0.999981
0	2454966.964	0.999822
0	2454966.984	1.000046
0	2454967.005	0.999795
0	2454967.025	1.000168
0	2454967.046	1.00001
0	2454967.066	0.999797
0	2454967.086	1.000137
0	2454967.107	0.999962
0	2454967.127	0.999903
0	2454967.148	0.999975
0	2454967.168	0.999344
0	2454967.189	0.994977
0	2454967.209	0.993367
0	2454967.229	0.992914
0	2454967.25	0.992589
0	2454967.27	0.992481
0	2454967.291	0.992468
0	2454967.311	0.992798
0	2454967.332	0.992993
0	2454967.352	0.993764
0	2454967.372	0.997272
0	2454967.413	1.000033
0	2454967.434	1.000141
0	2454967.454	1.000117
0	2454967.475	1.000072
0	2454967.495	0.999859
0	2454967.516	0.999973
0	2454967.536	0.99998
0	2454967.556	1.000079
0	2454967.577	0.999939
0	2454967.597	0.999932
0	2454967.618	1.000142
0	2454967.638	0.999921
0	2454967.659	0.999941
0	2454967.679	0.999911
0	2454967.699	0.999875
0	2454967.72	1.000092
0	2454967.74	1.000017
0	2454967.761	0.999822
0	2454967.781	0.999941
0	2454967.802	1.000111
0	2454967.822	0.999903
0	2454967.842	0.999979
0	2454967.863	1.000089
0	2454967.883	0.999995
0	2454967.904	0.999931
0	2454967.924	0.999968
0	2454967.945	0.99991
0	2454967.965	0.999807
0	2454967.986	0.99984
0	2454968.006	1.000015
0	2454968.026	0.99991
0	2454968.047	0.999979
0	2454968.067	0.999876
0	2454968.088	1.000011
0	2454968.108	1.000118
0	2454968.129	0.999827
0	2454968.149	1.000067
0	2454968.169	0.999907
0	2454968.19	1.000077
0	2454968.21	0.999966
0	2454968.231	1.000032
0	2454968.251	0.999993
0	2454968.272	1.000039
0	2454968.292	1.000066
0	2454968.312	0.999992
0	2454968.333	1.00001
0	2454968.353	0.999963
0	2454968.374	0.999962
0	2454968.394	0.999945
0	2454968.415	0.999989
0	2454968.435	0.999991
0	2454968.456	0.999811
0	2454968.476	0.999847
0	2454968.496	0.999925
0	2454968.517	1.000095
0	2454968.537	1.000144
0	2454968.558	0.999936
0	2454968.578	1.000198
0	2454968.599	0.999874
0	2454968.619	1.000012
0	2454968.639	1.000017
0	2454968.66	1.000054
0	2454968.68	0.999797
0	2454968.701	0.999824
0	2454968.721	0.999819
0	2454968.742	1.000053
0	2454968.762	0.999985
0	2454968.782	0.999913
0	2454968.803	1.000081
0	2454968.823	0.999982
0	2454968.844	0.999874
0	2454968.864	1.000059
0	2454968.885	1.000126
0	2454968.905	0.999862
0	2454968.926	0.999764
0	2454968.946	0.999858
0	2454968.966	1.000043
0	2454968.987	0.999897
0	2454969.007	0.999992
0	2454969.028	0.999823
0	2454969.048	1.000033
0	2454969.069	1.000114
0	2454969.089	0.999989
0	2454969.109	1.0001
0	2454969.13	1.000036
0	2454969.15	1.000008
0	2454969.171	0.999913
0	2454969.191	0.999915
0	2454969.212	1.000009
0	2454969.232	0.999937
0	2454969.252	1.000048
0	2454969.273	0.999942
0	2454969.293	1.000039
0	2454969.314	0.999879
0	2454969.334	0.999815
0	2454969.355	1.000015
0	2454969.375	1.00002
0	2454969.395	0.999983
0	2454969.416	1.000142
0	2454969.436	1.000093
0	2454969.457	1.000154
0	2454969.477	0.99995
0	2454969.498	0.999857
0	2454969.539	0.999894
0	2454969.559	0.999731
0	2454969.579	0.999791
0	2454969.6	1.000007
0	2454969.62	1.000016
0	2454969.641	1.000025
0	2454969.661	0.999768
0	2454969.682	0.999954
0	2454969.702	0.999977
0	2454969.722	1.000079
0	2454969.743	0.999952
0	2454969.763	1.000082
0	2454969.784	0.999873
0	2454969.804	0.999845
0	2454969.825	0.999902
0	2454969.845	1.000098
0	2454969.865	1.000051
0	2454969.886	1.000057
0	2454969.906	0.999826
0	2454969.927	0.999898
0	2454969.947	0.999978
0	2454969.968	0.999948
0	2454969.988	0.999977
0	2454970.009	1.000115
0	2454970.029	1.000123
0	2454970.049	1.000192
0	2454970.07	0.999846
0	2454970.09	0.999962
0	2454970.111	1.000063
0	2454970.131	0.999932
0	2454970.152	1.000211
0	2454970.172	0.999969
0	2454970.192	0.999983
0	2454970.213	0.999958
0	2454970.233	0.999933
0	2454970.254	1.000016
0	2454970.274	0.999958
0	2454970.295	0.99986
0	2454970.315	1.000031
0	2454970.335	1.000026
0	2454970.356	1.000032
0	2454970.397	1.000064
0	2454970.417	1.000085
0	2454970.438	0.999845
0	2454970.458	0.999938
0	2454970.479	0.999824
0	2454970.499	1.000036
0	2454970.519	0.999752
0	2454970.54	0.999933
0	2454970.56	1.000206
0	2454970.581	0.99996
0	2454970.601	1.000079
0	2454970.622	1.000108
0	2454970.642	0.999993
0	2454970.662	0.999925
0	2454970.683	0.999907
0	2454970.703	0.999998
0	2454970.724	0.999901
0	2454970.744	0.999848
0	2454970.765	0.999888
0	2454970.785	0.999952
0	2454970.805	1.000041
0	2454970.826	0.999907
0	2454970.846	1.000011
0	2454970.867	0.999992
0	2454970.887	1.000029
0	2454970.908	0.999958
0	2454970.928	0.999993
0	2454970.949	0.999814
0	2454970.969	1.000018
0	2454970.989	1.000043
0	2454971.01	0.999895
0	2454971.03	0.999878
0	2454971.051	0.999907
0	2454971.071	0.99991
0	2454971.092	0.999977
0	2454971.112	0.999896
0	2454971.132	1.000042
0	2454971.153	0.99981
0	2454971.173	0.999913
0	2454971.194	0.999925
0	2454971.214	0.999995
0	2454971.235	0.999918
0	2454971.255	0.99983
0	2454971.275	0.999939
0	2454971.296	1.000055
0	2454971.316	1.000074
0	2454971.337	1.00003
0	2454971.357	1.000067
0	2454971.378	1.000002
0	2454971.398	1.000142
0	2454971.419	1.00016
0	2454971.439	1.000034
0	2454971.459	1.000179
0	2454971.48	1.00006
0	2454971.5	1.000067
0	2454971.521	0.999932
0	2454971.541	1.000005
0	2454971.562	0.999953
0	2454971.582	0.999827
0	2454971.602	0.999823
0	2454971.623	1.000029
0	2454971.643	0.999902
0	2454971.664	1.000051
0	2454971.684	0.999866
0	2454971.705	0.999802
0	2454971.725	1.000083
0	2454971.745	0.999847
0	2454971.766	0.999986
0	2454971.786	0.999889
0	2454971.807	1.00016
0	2454971.827	0.999966
0	2454971.848	0.999958
0	2454971.868	1.000087
0	2454971.888	0.999835
0	2454971.909	1.000069
0	2454971.929	0.999922
0	2454971.95	0.999966
0	2454971.97	0.999913
0	2454971.991	0.999955
0	2454972.011	1.000002
0	2454972.032	1.000014
0	2454972.052	0.999681
0	2454972.072	0.995518
0	2454972.093	0.993303
0	2454972.113	0.992611
0	2454972.134	0.992617
0	2454972.154	0.992541
0	2454972.175	0.992476
0	2454972.195	0.992722
0	2454972.215	0.993004
0	2454972.236	0.993645
0	2454972.256	0.996797
0	2454972.277	0.999806
0	2454972.297	1.000077
0	2454972.318	0.999811
0	2454972.338	1.000007
0	2454972.358	0.999985
0	2454972.379	1.000121
0	2454972.399	1.000113
0	2454972.42	1.00006
0	2454972.44	1.000046
0	2454972.461	0.999987
0	2454972.481	1.000097
0	2454972.502	0.999999
0	2454972.522	0.99996
0	2454972.542	0.999931
0	2454972.563	0.99981
0	2454972.583	1.000034
0	2454972.604	0.999978
0	2454972.624	0.999989
0	2454972.645	0.99983
0	2454972.665	0.999882
0	2454972.685	1.000107
0	2454972.706	1.000007
0	2454972.726	0.999866
0	2454972.747	1.000176
0	2454972.767	0.999812
0	2454972.788	0.999997
0	2454972.808	1.00004
0	2454972.828	0.999936
0	2454972.849	0.999944
0	2454972.869	0.999954
0	2454972.89	0.999928
0	2454972.91	0.999845
0	2454972.931	0.999921
0	2454972.951	1.000007
0	2454972.972	0.999932
0	2454972.992	1.000068
0	2454973.012	0.999977
0	2454973.033	1.000083
0	2454973.053	0.999826
0	2454973.074	0.99979
0	2454973.094	1.000038
0	2454973.115	1.000202
0	2454973.135	1.000051
0	2454973.155	1.000094
0	2454973.176	0.999837
0	2454973.196	0.999982
0	2454973.217	0.999909
0	2454973.237	1.000073
0	2454973.258	1.000065
0	2454973.278	0.999948
0	2454973.298	0.999995
0	2454973.319	1.000111
0	2454973.339	0.999764
0	2454973.38	0.999984
0	2454973.401	0.999915
0	2454973.421	1.00004
0	2454973.442	0.999904
0	2454973.462	0.999715
0	2454973.482	0.999926
0	2454973.503	0.999962
0	2454973.523	0.999964
0	2454973.544	0.999832
0	2454973.564	1.00014
0	2454973.585	1.000036
0	2454973.605	1.000006
0	2454973.625	0.99987
0	2454973.646	0.999986
0	2454973.666	1.000004
0	2454973.687	0.999952
0	2454973.707	1.000008
0	2454973.728	0.999943
0	2454973.748	0.999858
0	2454973.768	1.000146
0	2454973.789	0.999938
0	2454973.809	1.000021
0	2454973.83	0.999942
0	2454973.85	1.000007
0	2454973.871	1.000025
0	2454973.891	0.999938
0	2454973.912	1
0	2454973.932	1.00007
0	2454973.952	0.999762
0	2454973.973	1.000116
0	2454973.993	1.000178
0	2454974.014	1.000022
0	2454974.034	1.000044
0	2454974.055	0.999857
0	2454974.075	0.999995
0	2454974.095	0.99999
0	2454974.116	0.999953
0	2454974.136	0.999993
0	2454974.157	0.999928
0	2454974.177	0.99985
0	2454974.198	1.00003
0	2454974.218	1.000018
0	2454974.238	0.999909
0	2454974.259	1.000237
0	2454974.279	0.999938
0	2454974.3	1.000129
0	2454974.32	0.999948
0	2454974.341	1.000017
0	2454974.361	0.999919
0	2454974.381	0.999854
0	2454974.402	0.999905
0	2454974.422	0.999872
0	2454974.443	0.999912
0	2454974.463	0.99992
0	2454974.484	1.000064
0	2454974.504	0.999918
0	2454974.525	0.999891
0	2454974.545	0.99987
0	2454974.565	0.999937
0	2454974.586	1.000108
0	2454974.606	0.999895
0	2454974.627	0.999974
0	2454974.647	1.000041
0	2454974.668	1.000006
0	2454974.688	0.999883
0	2454974.708	1.000036
0	2454974.729	1.000016
0	2454974.749	1.000003
0	2454974.77	1.000149
0	2454974.79	0.999994
0	2454974.811	1.000029
0	2454974.831	0.999914
0	2454974.851	0.999939
0	2454974.872	1.00001
0	2454974.892	1.000046
0	2454974.913	0.999882
0	2454974.933	1.00003
0	2454974.954	0.999804
0	2454974.974	0.999838
0	2454974.995	0.999972
0	2454975.015	0.999948
0	2454975.035	1.000148
0	2454975.056	1.00016
0	2454975.076	1.000088
0	2454975.097	1.000023
0	2454975.117	1.000051
0	2454975.138	1.000007
0	2454975.158	0.999902
0	2454975.178	1.000007
0	2454975.199	0.999887
0	2454975.219	0.99999
0	2454975.24	0.999814
0	2454975.26	1.000098
0	2454975.281	0.999966
0	2454975.301	1.000078
0	2454975.321	1.000157
0	2454975.342	1.000101
0	2454975.362	0.999923
0	2454975.383	0.999997
0	2454975.403	1.000039
0	2454975.424	0.999862
0	2454975.444	0.999809
0	2454975.465	1.000006
0	2454975.485	1.000073
0	2454975.505	1.000049
0	2454975.526	0.999883
0	2454975.546	0.999943
0	2454975.567	0.999972
0	2454975.587	0.99999
0	2454975.608	1.000053
0	2454975.628	0.999907
0	2454975.648	1.000011
0	2454975.669	0.999952
0	2454975.689	0.999963
0	2454975.71	0.999901
0	2454975.73	1.000003
0	2454975.751	0.99982
0	2454975.771	0.999913
0	2454975.791	1.000074
0	2454975.812	0.999892
0	2454975.832	1.000018
0	2454975.853	1.000065
0	2454975.873	0.999956
0	2454975.894	1.000026
0	2454975.914	0.999988
0	2454975.935	1.000001
0	2454975.955	1.000045
0	2454975.975	0.999905
0	2454975.996	0.999878
0	2454976.016	0.999929
0	2454976.037	0.999953
0	2454976.057	0.999972
0	2454976.078	0.99986
0	2454976.098	0.999917
0	2454976.118	0.999957
0	2454976.139	0.999913
0	2454976.159	0.999929
0	2454976.18	0.99989
0	2454976.2	0.99989
0	2454976.221	0.999989
0	2454976.241	0.999922
0	2454976.261	0.999934
0	2454976.282	0.999977
0	2454976.302	1.00005
0	2454976.323	0.999961
0	2454976.364	0.999982
0	2454976.384	0.999976
0	2454976.405	1.000083
0	2454976.425	1.000071
0	2454976.445	0.999997
0	2454976.466	0.99991
0	2454976.486	1.000129
0	2454976.507	1.000063
0	2454976.527	0.999881
0	2454976.548	0.999949
0	2454976.568	0.999999
0	2454976.588	1.000068
0	2454976.609	1.000086
0	2454976.629	1.000002
0	2454976.65	0.999891
0	2454976.67	0.999925
0	2454976.691	1.00012
0	2454976.711	0.999934
0	2454976.731	0.999814
0	2454976.752	1.000013
0	2454976.772	0.999925
0	2454976.793	0.999976
0	2454976.813	0.99995
0	2454976.834	0.999897
0	2454976.854	0.999944
0	2454976.874	0.999883
0	2454976.895	1.000053
0	2454976.915	0.999974
0	2454976.936	0.999811
